id,clientId,created_at,updated_at,description,job,price,comments,status,paymentSign
926,689,"2023-08-08 19:27:00","2023-08-10 19:33:32","Estrella cromada","Soldar una pata. Reforzar las demas",0,"NO SE PUEDE REPARA",Entregada,NULL
927,66,"2023-08-09 19:05:59","2024-03-15 13:52:07","Silla cajera sin apoyas. Con parte del rspaldo suelto.","Revisar y presupuestar",0,"NO TIENE ARREGLO. AVISADO BERNARDO.
La dejo.",Entregada,NULL
928,638,"2023-08-10 16:19:28","2023-09-08 18:48:46","1 Silla semigerencial negra con apoyas   .   1 Sillla tipo 7010 negras","Revisar y presupuestar",23500,"Enviè pres. x w app / fact. enviada
Cambiar cilindro a sillòn. La otra silla se tira...",Entregada,NULL
929,690,"2023-08-11 14:29:45","2023-08-22 16:08:40","Sillon gerencial negro,","Revisar y presupuestar",23500,"Cambiar cilindro
Enviè pres. x w app / AVISADO",Entregada,NULL
930,691,"2023-08-11 15:27:08","2023-09-08 18:49:14","Sillon Gammer negro Aero Cool","Revisar y presupuestar. Estrella",18400,"Estrella mediana y ruedas nuevas 
Enviè pres. x w app",Entregada,NULL
932,692,"2023-08-11 18:09:32","2023-09-12 17:20:24","Silla tipo rody sin apoyas negra","Revisar y presupuestar. presupuestar tb tapizado",27000,"Retapizado completo $ 19.000.-  y ruedas nuevas $ 8000.-. AVISE ULTIMA VEZ 8/9 . NO CONTESTA NI ATIENDE",Entregada,NULL
933,685,"2023-08-12 15:42:55","2023-10-04 19:38:03","Sillla 7010 azul equipo giratorio","Revisar y presupuestar",16000,"Soldar equipo giratorio nuevo. Opcional ruedas nuevas ò reacondicionadas.
$ 12.000.- ò $ 20.000.- ò $ 16.000.-  Presup. x w app
TERMINADO 
AVISADO",Entregada,NULL
934,693,"2023-08-12 16:47:23","2023-08-25 14:46:31","Silla tipo red one negra c/apoyas regulabes","Ver cilindro pasado",10500,"Colocar estrella mediana
Pasè pres. x w app",Entregada,NULL
935,694,"2023-08-14 16:01:56","2023-08-30 17:04:40","Sillòn gamer rojo y negro","Revisar y presupuestar",16000,"Retap. almohadòn asiento, ajuste general y sacar tornillo cortado
AVISADO",Entregada,NULL
936,646,"2023-08-15 14:31:52","2023-09-08 18:50:00","Silla tipo Rody ALTA NEGRA, CON apoyas","Revisar y presupuestar",33500,"cilindro, interno asiento c/friselina e insertos y tornillo
Pasè pres. x w app. PAGADA",Entregada,NULL
937,353,"2023-08-15 16:00:15","2023-09-08 18:38:11","Silla Biro alta negra tela","Revisar y presupuestar",31200,"Cilindro y chapòn
VIENE A RETIRAR","No se hace",NULL
938,695,"2023-08-15 18:59:07","2023-09-25 19:44:56","Sillon gerencial negro, cromado","Revisar y presupuestar",36400,"cambio de cilindro $ 27.000.- - retapizar apoyabrazos  $ 9.400.-
PAGADO",Entregada,NULL
939,697,"2023-08-16 16:14:48","2023-08-17 15:12:48","Silla tipo gerencial pequeña, negra","Revisar y presupuestar. Cambiar cilindro",23500,"Avisado x w app",Entregada,10000
940,698,"2023-08-19 14:31:01","2023-09-25 19:47:06","Sillòn C chico negro","Cambiar chapòn",14000,"Presupuestar relleno asiento
Chapòn $ 9.200.- / repar. tap. asiento $ 7.000.- / Relleno asiento $ 3000.- / Pres. x w app
TERMINADO
AVISADO",Entregada,5000
941,185,"2023-08-19 15:36:15","2023-09-08 18:52:19","2  Sillas tipo Ergo en tela Marathòn negra, con apoyabrazos","Revisar y presupuestar",26500,"1) Cilindro y 2) asiento torcido hacia la derecha...( es lo que dice )
Enviè pres. x w app./AVISADO, FACTURA ENVIADA",Entregada,NULL
942,699,"2023-08-19 16:43:58","2023-08-29 17:55:26","Sillòn Trento negro","Cambiar basculante y cilindro, c/insertos",36000,"AVISADO X W APP",Entregada,6000
943,696,"2023-08-25 15:18:33","2023-09-08 18:54:27","asiento negro","Tapizado completo en ecocuero negro",8000,AVISADO,Entregada,NULL
944,700,"2023-08-25 19:06:38","2023-10-24 16:50:12","1 silla tipo Ergo, 2 respaldos inyectados y tapizados, 1 cajera inyectada y tapizada sin estrella y una base de cajera c/2 ruedas y el chapòn roto.","Revisar y presupuestar",74000,"460-8032 / trajo Marcelo Olariaga
Enviè pres. x w app",Entregada,NULL
945,701,"2023-08-28 14:56:36","2023-09-01 18:31:57","Silla tipo Rody c/ap. metàlicos negra","Revisar y presupuestar",20500,"Contacto c/soldadura y perilla de chapòn.
Enviè pres. x w app / AVISADA",Entregada,NULL
946,702,"2023-08-28 16:12:45","2023-09-20 14:22:34","Sillón gerencial negro","Revisar y presupuestar c/retapizado completo",42800,"Basculante y retap. completo
Enviè pres. x w app
TERMINADO 
AVISADO",Entregada,NULL
947,125,"2023-08-28 18:26:05","2023-09-07 14:50:01","Silla  " Turìn Basic " blanca","Revisar y presupuestar",0,"NO TIENE ARREGLO","No se hace",NULL
948,703,"2023-08-29 16:56:18","2023-09-12 14:42:22","7 Sillas chinas negras chicas, con apoyas.","Revisar y presupuestar",140800,"Reparaciòn parte mecànica: $ 121.800.-
Retapizado 1 silla en tela Jackson negra: $ 19.000.-. TRANSFERIDO 138.472.-, FALTA RETENCION",Entregada,NULL
949,704,"2023-08-29 17:47:51","2023-09-01 18:31:06","Sillon gerencial negro mediano","Cambiar cilindro y ajustar",23500,NULL,Entregada,3000
950,705,"2023-09-01 15:02:51","2024-02-06 18:23:54","Sillon gamer turquesa y negro","Revisar y presupuestar. Destartalada",13600,"Avisado x w app.
Se soldò respaldo ( abrir y cerrar tapizado) y suplementò c/arandelas chapòn.",Entregada,NULL
951,706,"2023-09-01 16:28:32","2023-09-21 16:27:27","3 sillas operativas- 1 tipo Tokio. 2 tipo red one. Cromadas y con apoyabrazos","Revisar y presupuestar",37660,"Cambiar basculantes en ambas sillas, 4 parkers, candy no tiene nada
PAGADO",Entregada,NULL
952,707,"2023-09-01 19:32:08","2023-10-04 19:38:30","1 silla tipo rody azul con apoyas . 1 silla tipo rody negra, con apoyas","Revisar y presupuestar",45000,"Rody negra: retapizado completo y ruedas   $  33000.- , Rody azul: chapon comun y 2 perillas plasticas $ 12000.-
AVISADO",Entregada,NULL
953,708,"2023-09-01 19:54:42","2024-01-06 15:32:12","Sillon gerencial negro, 2291454742","Revisar y presupuestar",11400,"Enviè pres. x w app
TERMINADO
AVISADO",Entregada,NULL
954,709,"2023-09-04 15:53:14","2023-09-04 16:53:53","Sillon gerencial negro,","Cambiar estrella",10500,NULL,Entregada,10500
955,711,"2023-09-05 15:16:28","2023-09-13 18:44:33","Sillon gerencial negro, cromado","Revisar y presupuestar",18800,"Baculante y 2 tornillos parker
TERMINADO 
AVISADO
Hacer factura"A":
Zacccanti Mauro Benito
20-22753289-1",Entregada,NULL
957,712,"2023-09-05 18:49:40","2024-01-06 15:32:40","1.- Estrella cromada (colocar ruedas )  2.- Silla tipo rody negra sin apoyas (revisar/tapizar) 3.- Sillon trento (revisar) 4.- Sillon gerencial negro (revisar arreglar tapizado o retapizar)","Revisar y presupuestar",0,"Enviè pres. x w app
TERMINADO 
AVISADO",Entregada,NULL
958,713,"2023-09-06 15:56:37","2023-09-21 13:58:50","Sillon gerencial negro,","Cambiar estrella",17600,NULL,Entregada,4000
959,646,"2023-09-06 19:14:28","2023-10-10 15:57:34","Tipo imperia alta negro","Tapizado y cilindro",52000,NULL,Entregada,NULL
960,714,"2023-09-07 15:18:29","2023-10-09 17:25:12","4 Sillas Candy negras , 1 Silla Alma negra, estrella cromada, asiento vison, 1 Silla tipo Red color crema sin apoyabrazos","Revisar y presupuestar",19000,"Enviè pres. x w app
AVISADO / PAGADO",Entregada,NULL
962,715,"2023-09-07 15:39:38","2024-01-06 15:33:09","Sillon gerencial negro,","Colocar apoyabrazos, soldar costado y rearmar",6000,"Enviè pres. x w app
AVISADO",Entregada,NULL
963,716,"2023-09-08 15:46:07","2023-10-06 15:36:47","Sillon gammer negro y azul","Revisar y presupuestar. Cambar cilindro neumatico. Retapizar asiento y almohadita en azul. Lo mas parecido al otro",42000,"Enviè pres. x w app",Entregada,NULL
964,717,"2023-09-11 14:30:29","2023-10-28 13:44:38","Silla 7010 neum. c/brazos en tela Azul","Revisar y presupuestar",20000,"Carlos
2235234297 Ruth / Enviè factura x w app",Entregada,NULL
965,703,"2023-09-12 14:47:17","2023-09-27 18:57:44","Sillon gerencial negro,","Revisar y presupuestar. Tapizado en ecocuero negro",18000,"Retapizar asiento y parte de apoyabrazos.
Enviè pres. x w app/Avisado / factura enviada",Entregada,NULL
966,66,"2023-09-12 16:02:31","2023-10-17 17:42:04","Silla cajera Rody alta, negra y sin apoyas","Revisar y presupuestar",11000,"Chapòn. FACTURA ENVIADA PAGADO",Entregada,NULL
967,718,"2023-09-12 19:36:53","2023-10-09 14:05:48","Silla giratoria cromada sin apoyas, marròn claro","Revisar y presupuestar. Tapizado en ecocuero negro y ruedas",32000,"Retapizado completo y ruedas
PAGADO",Entregada,NULL
968,711,"2023-09-13 18:41:42","2023-09-27 15:07:43","Sillon gerencial negro, cromado","Revisar y presupuestar ( se baja )",32600,"Cilindro, 3 ruedas y 4 tornillos
Pasè pres. x w app / AVISADO / FACTURA ENVIADA",Entregada,NULL
969,719,"2023-09-14 14:12:20","2024-03-04 19:10:51","1- Sillon gerencial pequeño negro  2.- Silla tipo china rosa viejo sin apoyas   3.- Silla pequeña cromada color roja, con apoyas","Revisar y presupuestar. Presupuestar tambien tapizados",0,"Enviè pres. x w app. VER NUEVO QUE INCLUYE 3 SILLAS MÀS. LO PASE X W APP",Entregada,NULL
970,720,"2023-09-14 14:47:36","2023-10-05 14:40:56","1.- Silla Alma Blanca  2.- Sillon gerencial negro cromado  3.- Sillon gerencial negro cromado","Revisar y presupuestar. Tambien ver tapizado apoyas",71800,"Enviè pres. x w app
TERMINADO
AVISADO",Entregada,NULL
972,721,"2023-09-15 16:14:47","2023-09-19 14:09:00","Sillón gerencial negro grande","ruedas y basculante (se baja cuando bascula)",26600,"Ruedas, basculante y 4 insertos.
Pasè pres. x w app / enviè factura / terminada y avisado",Entregada,NULL
973,722,"2023-09-15 18:08:05","2024-01-06 15:33:34","Silla 7010 c/r. neum. y apoyabrazos",estrella,11000,NULL,Entregada,NULL
974,66,"2023-09-18 15:55:26","2024-03-15 13:52:23","Silla India Zayl y negra","Ver ganchos en respaldo",0,NULL,Entregada,NULL
975,104,"2023-09-19 16:25:10","2023-10-30 18:30:27","3 Silla  Candy Operative","Revisar y presupuestar",75000,"Cilindros c/descuento
ENVIÈ PRES. X W APP /  AVISADO X W APP FACTURA ENVIADA",Entregada,NULL
976,723,"2023-09-19 16:57:31","2023-10-06 15:47:08","Silla cajera Rody baja c/apoy. Golf negra","Revisar y presupuestar",33500,"Retapizado, ruedas, interno madera y pintar aro.
Pres. x w app",Entregada,NULL
977,724,"2023-09-20 18:20:07","2023-09-26 14:16:47","Silla tipo Ergo negra c/ap metàlicos","Cambiar estrella",12000,"Factura enviada.
AVISADO",Entregada,NULL
978,725,"2023-09-20 18:43:28","2023-09-21 18:05:07","Base basculante c/rueda rota","Revisar y presupuestar",8800,"Ruedas y mandarina
Pasè pres. x w app / PAGADA",Entregada,NULL
979,726,"2023-09-21 16:09:08","2023-10-18 13:52:55","Sillon gerencial negro,","Revisar y presupuestar tapizado asiento",30000,"Retapizar y rellenar asiento y cilindro.",Entregada,NULL
980,727,"2023-09-22 14:45:38","2023-09-22 16:34:07","Silla Fresa blanca red","Cambiar cilindro",26000,"Avisad x w app",Entregada,NULL
981,728,"2023-09-22 15:29:54","2023-10-03 15:47:47","Sillon gerencial negro,","Se presupuestò retapizado y almohadòn en alta densidad ( $ 40.400.- ). Ver  ruedas.",43400,"Aprobado c/ruedas usadas.
TERMINADO . pagada. llevo armando 03/10/2023
AVISADO",Entregada,NULL
982,729,"2023-09-27 14:12:30","2023-09-28 19:18:48","1 Silla tipo Rody con apoyas  . ".- Sillon gerencial negro sin apoyabrazos","Revisar y presupuestar",55800,"TERMINADO 
AVISADO / ENVIE FACTURA/PAGADO",Entregada,NULL
983,684,"2023-09-27 17:12:37","2024-01-06 15:34:10","Silla Rody baja sin apoyas en Ecocuero marròn oscuro.","Revisar y presupuestar ( ver cilindro )",27300,"TERMINADO 
AVISADO",Entregada,NULL
984,730,"2023-09-28 14:28:54","2023-09-28 14:29:02","Sillon gerencial negro,","cambio ruedas",8000,NULL,Entregada,NULL
985,719,"2023-09-29 13:31:33","2024-03-04 19:10:40","1-Silla roja cromada. 2- Silla rosa c/ ovalina s/ apoyas. 3.- Sillon sin apoyas, cromado, asiento rojo","Retapizar y revisar. PAGADO",248800,"No en negro. Presupuestar retapizado completo por la otra rosa que trajo antes.
Pasè pres. x las 6 sillas x w app. Hacer todas menos la 6. PAGADO Se entregan 4 (quedan las 2 rojas) Trajo de nuevo el sillòn gris para ver el cilindro 26/12/23",Entregada,NULL
986,684,"2023-09-29 15:36:00","2024-01-06 15:34:32","Silla cajera 7010 con apoyas marròn","Revisar y presupuestar",64600,"Para Nosotros","No se hace",NULL
987,731,"2023-09-29 15:44:30","2023-10-20 14:54:55","Sillòn Gamer Daewoo  negro/verde","Revisar y presupuestar",800,"Avisada por w app",Entregada,NULL
988,732,"2023-09-29 19:00:46","2024-01-06 15:34:59","1.-Sillon Gammer negro y blanco   2.- Sillon gerencial pequeño, estrella cromada","Revisar y presupuestar",47600,"Pasè pres. x w app
TERMINADO PAGADO
AVISADO",Entregada,NULL
990,733,"2023-09-30 15:51:10","2023-11-02 15:11:00","Silla tipo Ergo cromada c/apoyas en Ecocuero negro","Revisar y presupuestar / retap. completo y madera asiento",18000,"Enviè pres. x w app",Entregada,NULL
991,734,"2023-10-04 16:42:14","2023-10-13 14:05:08","Silla  " Tyson " amarilla y blanca  /  Silla  " 7010 " gris","Revisar y presupuestar",44500,NULL,Entregada,NULL
992,735,"2023-10-05 18:15:00","2023-10-25 18:33:02","Sillon gerencial negro, cromado","Revisar inclinaciòn hacia lado izquierdo y hacia adelante, cotizar fabricaciòn de apoyas tapizados y parches en respaldo.",7800,Avisado,Entregada,NULL
993,622,"2023-10-06 14:11:53","2023-11-21 19:44:43","2 Sillones Mesh alto y una Candy vieja gris","Revisar y presupuestar",56000,"Enviè pres. x w app
TERMINADO / Factura enviada 01/11/23 / PAGADA
AVISADO",Entregada,NULL
994,66,"2023-10-09 13:31:25","2024-03-15 13:52:43","Silla cajera Rody sin apoyas","Revisar y presupuestar",17500,"FACTURA ENVIADA PAGADO",Entregada,NULL
995,736,"2023-10-10 14:24:19","2023-10-24 19:22:08","Funda Respaldo",Rehacer,5000,AVISADO,Entregada,NULL
996,66,"2023-10-10 16:45:42","2023-12-19 16:22:35","Silla cajera negra sin brazos y ovalina","Cilindro, perilla ovalina, ruedas y retapizado",54000,"Falta pago / factura enviada 16/11/23
PAGADO",Entregada,NULL
997,737,"2023-10-11 16:40:26","2024-01-06 15:35:35","Sillon gerencial bajo, negro","Revisar y presupuestar",23000,"Basculante y 2 insertos",Entregada,NULL
998,190,"2023-10-11 18:24:28","2024-07-31 19:46:42","Sillòn Aluminio Alto","Colocar cilindro, basculante y 1 rueda",68000,"Enviè pres. x w app
AVISADO / Malecòn Varese / enviè factura",Entregada,NULL
999,739,"2023-10-11 18:27:47","2023-10-14 15:57:53","Silla china chica sin respaldo y sin ruedas. Con apoyas.","Cambiar chapòn",10600,NULL,Entregada,NULL
1000,740,"2023-10-12 15:12:52","2023-10-18 19:08:44","Sillon gerencial negro,","Cambiar cilindro",27000,"TERMINADO 
AVISADO PAGADO",Entregada,NULL
1001,741,"2023-10-12 17:21:11","2024-01-06 15:40:23","2 sillas chinas negras s/apoyas","2 estrellas chicas y 1 rueda.",20500,NULL,Entregada,NULL
1002,742,"2023-10-13 15:43:20","2023-11-24 15:42:00","Sillon U, marron","Revisar y presupuestar",19900,"Avisada x w app
PAGO 1 MES DESPUES",Entregada,NULL
1003,743,"2023-10-13 16:22:34","2023-10-14 14:45:26","Silla Rody alta negra c/apoyas.","Revisar y presupuestar",10600,"TERMINADO 
AVISADO",Entregada,NULL
1004,744,"2023-10-18 13:57:09","2023-10-18 17:39:31","Sillon gerencial negro,","Cambiar estrella y ruedas",27100,"PAGADO
TERMINADO 
AVISADO",Entregada,27100
1005,745,"2023-10-18 15:40:07","2024-01-06 15:41:10","2 Silla 7010 , neum., c/apoyas negras","Colocar aro apoyapies y parche en asiento",31000,"PAGADO. Entregamos una . Paola RierA 20/10/23
AVISADO",Entregada,NULL
1006,739,"2023-10-18 17:13:17","2024-01-06 15:41:38","Silla china chica . Con apoyas.","Limar chapòn para que entre perilla",0,NULL,Entregada,NULL
1007,268,"2023-10-18 18:23:43","2023-10-31 18:10:45","Silla 8500 Cuerotex arena c/apoyabrazos","Soldar respaldo c/refuerzo",5000,"Avisada x w app",Entregada,NULL
1008,746,"2023-10-18 18:29:31","2023-10-28 16:47:40","Sillon gerencial negro,","Tapizado completo en ecocuero negro",28000,"Avisada x w app",Entregada,5000
1009,747,"2023-10-18 18:34:30","2023-11-16 20:10:57","Silla Italia Azul Francia","Revisar y presupuestar retap. asiento",31500,AVISADA,Entregada,NULL
1010,740,"2023-10-18 19:02:38","2024-01-05 17:22:36","Silla giratoria de planchuela roja y negra","Revisar y presupuestar retapizado",47600,"Enviè pres. x w app
Tapizar en Jackson OCEAN",Entregada,NULL
1011,66,"2023-10-19 15:06:38","2023-12-01 19:03:53","Silla India azul c/respaldo gris perla","Revisar y presupuestar",54000,"Enviè pres. x w app
PAGADO",Entregada,NULL
1012,143,"2023-10-19 17:55:09","2023-11-02 13:38:47","Tipo tyson negra cajera c/ ovalina s/apoyas","estrella mediana",13400,"Enviè pres. x w app
Avisado y facturado x w app",Entregada,NULL
1013,554,"2023-10-21 15:49:00","2023-11-25 16:46:49","Sillon gerencial negro Mesh, con apoyab.","Cambiar cilindro, ver apoyabrazos y retapizar asiento en Eco negro",39000,"Revisar y presup.
Enviè pres. x w app / AVISADO",Entregada,NULL
1014,749,"2023-10-21 16:01:04","2023-10-27 15:18:39","Silla Rody Premium c/apoyas","Cambiar cilindro",27000,NULL,Entregada,5000
1015,519,"2023-10-24 15:18:18","2024-01-06 15:42:22","Sillòn gamer Equal negro y rojo","Revisar y presupuestar",22300,"Colocar estrella metàlica negra.
Enviè pres. x w app",Entregada,NULL
1016,750,"2023-10-24 18:05:08","2023-11-21 19:03:52","Silla cajera sin apoyas","Revisar y presupuestar / ver relleno asiento",28500,Avisado,Entregada,NULL
1017,751,"2023-10-25 16:20:06","2023-11-14 14:51:26","Silla China negra","Revisar y presupuestar",28000,"PRESUP. FIJAR LA ALTURA y retapizar en Ecocuero negro
Enviè pres. x w app / AVISADO",Entregada,NULL
1019,735,"2023-10-25 18:36:33","2023-12-16 14:19:42","8 Silla tipo candy vieja c/base cromada desarmada","Revisar y presupuestar",106600,"Enviè pres. x w app
AVISADO/enviè factura x w app / PAGADO / FALTAN RETENCIONES",Entregada,NULL
1020,752,"2023-10-26 14:41:35","2024-06-10 14:41:02","Sillòn gerencial chico negro, c/apoyab.","Revisar y presupuestar cilindro, apoyabrazo (arreglo) y ver rueda faltante",0,"Tiene que retirar / Entregada 10/06/24","No se hace",NULL
1021,753,"2023-10-27 14:14:43","2023-11-08 18:27:35","Sillon Operativo, cromado, negro","Revisar y presupuestar",36000,"Cambio cilindro y ruedas.
Avisada/enviè factura x w app",Entregada,NULL
1022,754,"2023-10-27 15:37:50","2023-10-28 14:32:57","Base neumàtica , basculante, cromada","cambiar cilindro",28000,"Avisado x w app",Entregada,NULL
1023,450,"2023-10-27 18:58:55","2023-11-24 16:05:49","Silla " Candy vieja "","Reparar respaldo",10000,AVISADO,Entregada,NULL
1024,755,"2023-10-30 14:59:58","2023-11-03 15:56:59","Silla tipo India cromada c/apoyas reg.","Revisar y presupuestar cilindro",36000,"administracion@erriquenz.com  CUIT 30-65490673-0
Enviè pres. x w app y factura/PAGADO",Entregada,NULL
1025,756,"2023-10-30 19:32:05","2023-10-31 19:47:35","Silla china chica c/apoyas","Cambiar estrella",11300,"TERMINADO 
AVISADO",Entregada,NULL
1026,757,"2023-10-30 19:54:02","2023-12-15 18:07:05","2 Silla Tulip blanca","Reparar c/ tornillo pasante",10000,"AVISADO X W APP 5/12 Y 15/12",Entregada,NULL
1027,717,"2023-10-31 15:25:47","2023-11-10 19:52:22","Silla 7010 neum. c/brazos en tela Azul","cambiar cilindro",25000,"AVISADO Y FACTURADO X W APP
PAGADO",Entregada,NULL
1028,758,"2023-10-31 16:17:51","2023-12-05 20:19:39","2 bases neumaticas","Revisar y presupuestar",45800,"Enviè pres. x w app
AVISADO",Entregada,NULL
1029,759,"2023-10-31 17:41:55","2023-11-16 19:37:49","3  Silla tipo  " 7010 " c/apoyas","Revisar y presupuestar/ ver cilindros se bajan.",106300,"Enviè pres. x w app
Enviè factura / PAGADO",Entregada,NULL
1030,66,"2023-10-31 18:38:25","2023-12-01 19:05:30","Silla cajera sin apoyas " 7010 "","Revisar y presupuestar",61300,"Enviè pres. x w app / enviè factura  16/11/23, 
AVISADO/ PAGADO",Entregada,NULL
1031,760,"2023-10-31 18:45:41","2023-11-07 15:52:57","Sillòn gamer rojo y negro Iqual","Revisar y presupuestar",22300,"Colocar estrella metàlica negra
AVISADO/PAGADO - Marcelo Aguirre retira",Entregada,NULL
